Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2022-07-31 08:00:00,India,Southern India,IN-SO,369.67,418.73,50.83,46.82,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-31 09:00:00,India,Southern India,IN-SO,369.91,418.88,50.8,46.75,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-31 10:00:00,India,Southern India,IN-SO,370.03,418.86,50.78,46.61,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-31 11:00:00,India,Southern India,IN-SO,370.88,419.42,50.67,46.26,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-31 12:00:00,India,Southern India,IN-SO,375.3,423.18,50.08,45.04,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-31 13:00:00,India,Southern India,IN-SO,449.72,498.36,40.18,34.31,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-31 14:00:00,India,Southern India,IN-SO,456.99,505.65,39.22,33.23,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-31 15:00:00,India,Southern India,IN-SO,454.62,503.09,39.53,33.45,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-31 16:00:00,India,Southern India,IN-SO,453.85,502.26,39.63,33.6,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-31 17:00:00,India,Southern India,IN-SO,450.55,498.68,40.07,33.97,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-31 18:00:00,India,Southern India,IN-SO,443.38,490.2,41.08,34.71,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-31 19:00:00,India,Southern India,IN-SO,439.61,486.13,41.58,35.12,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-31 20:00:00,India,Southern India,IN-SO,434.45,480.55,42.27,35.65,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-31 21:00:00,India,Southern India,IN-SO,430.97,476.79,42.73,36.04,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-31 22:00:00,India,Southern India,IN-SO,432.29,478.22,42.55,35.88,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-31 23:00:00,India,Southern India,IN-SO,438.02,484.4,41.79,35.32,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-01 00:00:00,India,Southern India,IN-SO,448.2,495.4,40.44,34.29,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-01 01:00:00,India,Southern India,IN-SO,428.3,475.88,43.09,37.56,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-01 02:00:00,India,Southern India,IN-SO,378.33,425.89,49.73,45.06,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-01 03:00:00,India,Southern India,IN-SO,373.47,421.5,50.37,46.14,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-01 04:00:00,India,Southern India,IN-SO,376.31,424.72,49.99,46.04,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-01 05:00:00,India,Southern India,IN-SO,373.86,422.27,50.32,46.44,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-01 06:00:00,India,Southern India,IN-SO,373.7,422.13,50.34,46.51,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-01 07:00:00,India,Southern India,IN-SO,369.66,417.88,50.88,47.01,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-01 08:00:00,India,Southern India,IN-SO,364.1,412.01,51.62,47.65,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-01 09:00:00,India,Southern India,IN-SO,364.15,411.95,51.61,47.61,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-01 10:00:00,India,Southern India,IN-SO,364.13,411.77,51.61,47.49,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-01 11:00:00,India,Southern India,IN-SO,364.6,411.92,51.55,47.19,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-01 12:00:00,India,Southern India,IN-SO,368.88,415.55,50.98,45.98,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-01 13:00:00,India,Southern India,IN-SO,442.41,489.68,41.21,35.39,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-01 14:00:00,India,Southern India,IN-SO,454.79,502.32,39.57,33.72,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-01 15:00:00,India,Southern India,IN-SO,452.89,500.29,39.83,33.86,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-01 16:00:00,India,Southern India,IN-SO,454.43,501.87,39.63,33.73,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-01 17:00:00,India,Southern India,IN-SO,454.75,502.09,39.59,33.67,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-01 18:00:00,India,Southern India,IN-SO,421.51,467.04,43.96,37.57,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-01 19:00:00,India,Southern India,IN-SO,417.01,462.23,44.56,38.04,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-01 20:00:00,India,Southern India,IN-SO,412.63,457.49,45.14,38.46,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-01 21:00:00,India,Southern India,IN-SO,409.9,454.54,45.51,38.74,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-01 22:00:00,India,Southern India,IN-SO,410.42,455.1,45.44,38.69,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-01 23:00:00,India,Southern India,IN-SO,414.95,460.01,44.83,38.3,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-02 00:00:00,India,Southern India,IN-SO,424.55,470.38,43.56,37.37,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-02 01:00:00,India,Southern India,IN-SO,406.52,452.82,45.95,40.39,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-02 02:00:00,India,Southern India,IN-SO,359.47,405.91,52.21,47.5,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-02 03:00:00,India,Southern India,IN-SO,355.15,402.09,52.78,48.51,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-02 04:00:00,India,Southern India,IN-SO,357.97,405.28,52.41,48.42,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-02 05:00:00,India,Southern India,IN-SO,355.6,402.91,52.72,48.81,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-02 06:00:00,India,Southern India,IN-SO,366.55,414.21,51.28,47.46,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-02 07:00:00,India,Southern India,IN-SO,362.63,410.1,51.8,47.93,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-02 08:00:00,India,Southern India,IN-SO,356.67,403.84,52.59,48.62,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-02 09:00:00,India,Southern India,IN-SO,358.85,405.99,52.3,48.31,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-02 10:00:00,India,Southern India,IN-SO,357.64,404.56,52.46,48.35,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-02 11:00:00,India,Southern India,IN-SO,355.54,402.04,52.74,48.39,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-02 12:00:00,India,Southern India,IN-SO,353.47,399.05,53.01,48.01,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-02 13:00:00,India,Southern India,IN-SO,421.68,467.62,43.94,38.16,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-02 14:00:00,India,Southern India,IN-SO,432.42,478.56,42.52,36.71,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-02 15:00:00,India,Southern India,IN-SO,429.8,475.75,42.87,36.95,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-02 16:00:00,India,Southern India,IN-SO,434.08,480.23,42.3,36.48,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-02 17:00:00,India,Southern India,IN-SO,433.13,479.14,42.43,36.55,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-02 18:00:00,India,Southern India,IN-SO,433.44,478.76,42.43,36.45,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-02 19:00:00,India,Southern India,IN-SO,429.01,474.03,43.02,36.91,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-02 20:00:00,India,Southern India,IN-SO,424.94,469.64,43.56,37.29,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-02 21:00:00,India,Southern India,IN-SO,422.55,467.06,43.88,37.52,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-02 22:00:00,India,Southern India,IN-SO,423.38,467.95,43.77,37.43,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-02 23:00:00,India,Southern India,IN-SO,428.24,473.21,43.12,36.98,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-03 00:00:00,India,Southern India,IN-SO,438.94,484.73,41.7,35.88,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-03 01:00:00,India,Southern India,IN-SO,421.56,467.81,44.01,38.76,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-03 02:00:00,India,Southern India,IN-SO,373.82,420.2,50.35,45.88,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-03 03:00:00,India,Southern India,IN-SO,369.32,416.18,50.95,46.89,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-03 04:00:00,India,Southern India,IN-SO,372.09,419.32,50.58,46.79,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-03 05:00:00,India,Southern India,IN-SO,369.7,416.92,50.9,47.17,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-03 06:00:00,India,Southern India,IN-SO,382.78,430.45,49.17,45.54,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-03 07:00:00,India,Southern India,IN-SO,380.82,428.37,49.44,45.77,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-03 08:00:00,India,Southern India,IN-SO,378.81,426.17,49.71,45.96,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-03 09:00:00,India,Southern India,IN-SO,375.89,423.06,50.09,46.3,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-03 10:00:00,India,Southern India,IN-SO,368.19,414.95,51.11,47.18,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-03 11:00:00,India,Southern India,IN-SO,368.75,415.18,51.03,46.9,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-03 12:00:00,India,Southern India,IN-SO,370.68,416.33,50.77,46.06,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-03 13:00:00,India,Southern India,IN-SO,438.59,484.57,41.76,36.35,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-03 14:00:00,India,Southern India,IN-SO,445.03,491.04,40.9,35.44,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-03 15:00:00,India,Southern India,IN-SO,444.21,490.11,41.01,35.49,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-03 16:00:00,India,Southern India,IN-SO,448.09,494.15,40.5,35.08,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-03 17:00:00,India,Southern India,IN-SO,450.3,496.37,40.22,34.8,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-03 18:00:00,India,Southern India,IN-SO,437.05,482.57,42.0,36.17,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-03 19:00:00,India,Southern India,IN-SO,430.74,475.85,42.83,36.87,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-03 20:00:00,India,Southern India,IN-SO,425.83,470.55,43.49,37.38,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-03 21:00:00,India,Southern India,IN-SO,422.69,467.17,43.9,37.72,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-03 22:00:00,India,Southern India,IN-SO,423.04,467.55,43.86,37.7,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-03 23:00:00,India,Southern India,IN-SO,427.71,472.59,43.24,37.27,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-04 00:00:00,India,Southern India,IN-SO,437.88,483.56,41.89,36.24,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-04 01:00:00,India,Southern India,IN-SO,421.68,467.84,44.04,38.93,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-04 02:00:00,India,Southern India,IN-SO,375.59,421.92,50.15,45.8,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-04 03:00:00,India,Southern India,IN-SO,371.74,418.59,50.67,46.71,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-04 04:00:00,India,Southern India,IN-SO,374.97,422.23,50.24,46.54,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-04 05:00:00,India,Southern India,IN-SO,372.71,419.98,50.54,46.9,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-04 06:00:00,India,Southern India,IN-SO,385.68,433.35,48.82,45.28,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-04 07:00:00,India,Southern India,IN-SO,383.14,430.67,49.16,45.58,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-04 08:00:00,India,Southern India,IN-SO,380.63,427.95,49.49,45.84,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-04 09:00:00,India,Southern India,IN-SO,383.56,430.89,49.11,45.43,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-04 10:00:00,India,Southern India,IN-SO,382.43,429.56,49.26,45.48,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-04 11:00:00,India,Southern India,IN-SO,381.72,428.5,49.35,45.36,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-04 12:00:00,India,Southern India,IN-SO,385.38,431.46,48.86,44.36,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-04 13:00:00,India,Southern India,IN-SO,451.32,497.83,40.11,35.0,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-04 14:00:00,India,Southern India,IN-SO,459.67,506.34,39.01,33.87,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-04 15:00:00,India,Southern India,IN-SO,460.78,507.44,38.86,33.69,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-04 16:00:00,India,Southern India,IN-SO,463.64,510.45,38.48,33.37,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-04 17:00:00,India,Southern India,IN-SO,464.3,511.08,38.39,33.25,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-04 18:00:00,India,Southern India,IN-SO,414.3,458.76,44.94,38.81,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-04 19:00:00,India,Southern India,IN-SO,405.67,449.63,46.08,39.77,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-04 20:00:00,India,Southern India,IN-SO,400.99,444.57,46.7,40.24,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-04 21:00:00,India,Southern India,IN-SO,398.23,441.58,47.07,40.52,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-04 22:00:00,India,Southern India,IN-SO,399.05,442.47,46.96,40.43,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-04 23:00:00,India,Southern India,IN-SO,404.49,448.35,46.24,39.9,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-05 00:00:00,India,Southern India,IN-SO,415.42,460.16,44.78,38.78,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-05 01:00:00,India,Southern India,IN-SO,400.25,445.58,46.8,41.38,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-05 02:00:00,India,Southern India,IN-SO,354.99,400.63,52.82,48.22,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-05 03:00:00,India,Southern India,IN-SO,351.91,398.16,53.22,49.06,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-05 04:00:00,India,Southern India,IN-SO,355.71,402.42,52.72,48.83,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-05 05:00:00,India,Southern India,IN-SO,353.65,400.38,52.99,49.17,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-05 06:00:00,India,Southern India,IN-SO,373.69,421.05,50.35,46.64,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-05 07:00:00,India,Southern India,IN-SO,375.17,422.52,50.16,46.42,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-05 08:00:00,India,Southern India,IN-SO,373.95,421.14,50.33,46.51,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-05 09:00:00,India,Southern India,IN-SO,374.54,421.68,50.25,46.39,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-05 10:00:00,India,Southern India,IN-SO,371.75,418.64,50.62,46.65,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-05 11:00:00,India,Southern India,IN-SO,368.91,415.38,50.99,46.8,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-05 12:00:00,India,Southern India,IN-SO,370.55,416.18,50.77,46.02,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-05 13:00:00,India,Southern India,IN-SO,441.58,487.81,41.34,35.97,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-05 14:00:00,India,Southern India,IN-SO,449.93,496.34,40.24,34.86,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-05 15:00:00,India,Southern India,IN-SO,450.2,496.55,40.2,34.77,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-05 16:00:00,India,Southern India,IN-SO,454.12,500.66,39.69,34.34,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-05 17:00:00,India,Southern India,IN-SO,453.07,499.48,39.83,34.42,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-05 18:00:00,India,Southern India,IN-SO,394.41,438.16,47.53,41.17,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-05 19:00:00,India,Southern India,IN-SO,384.28,427.44,48.87,42.32,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-05 20:00:00,India,Southern India,IN-SO,379.17,421.9,49.55,42.84,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-05 21:00:00,India,Southern India,IN-SO,376.04,418.51,49.96,43.17,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-05 22:00:00,India,Southern India,IN-SO,376.71,419.24,49.87,43.1,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-05 23:00:00,India,Southern India,IN-SO,385.18,428.29,48.75,42.22,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-06 00:00:00,India,Southern India,IN-SO,397.79,441.86,47.08,40.93,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-06 01:00:00,India,Southern India,IN-SO,384.42,429.16,48.86,43.32,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-06 02:00:00,India,Southern India,IN-SO,336.76,381.75,55.19,50.5,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-06 03:00:00,India,Southern India,IN-SO,331.21,376.74,55.93,51.67,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-06 04:00:00,India,Southern India,IN-SO,335.16,381.18,55.4,51.42,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-06 05:00:00,India,Southern India,IN-SO,333.25,379.31,55.66,51.74,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-06 06:00:00,India,Southern India,IN-SO,365.55,412.62,51.41,47.66,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-06 07:00:00,India,Southern India,IN-SO,365.49,412.5,51.42,47.64,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-06 08:00:00,India,Southern India,IN-SO,358.86,405.54,52.3,48.42,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-06 09:00:00,India,Southern India,IN-SO,355.94,402.45,52.69,48.75,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-06 10:00:00,India,Southern India,IN-SO,350.87,397.07,53.35,49.29,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-06 11:00:00,India,Southern India,IN-SO,346.11,391.81,53.98,49.66,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-06 12:00:00,India,Southern India,IN-SO,350.39,395.33,53.41,48.51,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-06 13:00:00,India,Southern India,IN-SO,416.37,461.61,44.64,39.01,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-06 14:00:00,India,Southern India,IN-SO,423.23,468.59,43.73,38.07,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-06 15:00:00,India,Southern India,IN-SO,424.42,469.75,43.58,37.86,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-06 16:00:00,India,Southern India,IN-SO,428.54,474.07,43.04,37.41,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-06 17:00:00,India,Southern India,IN-SO,429.96,475.46,42.86,37.21,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-06 18:00:00,India,Southern India,IN-SO,369.95,412.01,50.73,43.97,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-06 19:00:00,India,Southern India,IN-SO,359.73,401.16,52.07,45.12,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-06 20:00:00,India,Southern India,IN-SO,354.24,395.2,52.8,45.68,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-06 21:00:00,India,Southern India,IN-SO,350.86,391.55,53.25,46.04,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-06 22:00:00,India,Southern India,IN-SO,351.61,392.35,53.15,45.97,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-06 23:00:00,India,Southern India,IN-SO,357.41,398.64,52.38,45.42,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-07 00:00:00,India,Southern India,IN-SO,368.42,410.57,50.91,44.33,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-07 01:00:00,India,Southern India,IN-SO,354.83,397.78,52.72,46.81,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-07 02:00:00,India,Southern India,IN-SO,311.41,355.0,58.51,53.56,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-07 03:00:00,India,Southern India,IN-SO,309.57,353.89,58.75,54.28,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-07 04:00:00,India,Southern India,IN-SO,314.32,359.2,58.12,53.95,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-07 05:00:00,India,Southern India,IN-SO,312.58,357.51,58.35,54.25,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-07 06:00:00,India,Southern India,IN-SO,346.11,392.12,53.96,50.02,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-07 07:00:00,India,Southern India,IN-SO,348.09,394.09,53.71,49.72,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-07 08:00:00,India,Southern India,IN-SO,341.62,387.3,54.57,50.49,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-07 09:00:00,India,Southern India,IN-SO,341.66,387.26,54.56,50.45,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-07 10:00:00,India,Southern India,IN-SO,337.06,382.35,55.17,50.93,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-07 11:00:00,India,Southern India,IN-SO,331.23,375.95,55.93,51.43,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-07 12:00:00,India,Southern India,IN-SO,334.67,378.51,55.48,50.37,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-07 13:00:00,India,Southern India,IN-SO,401.47,445.47,46.6,40.71,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-07 14:00:00,India,Southern India,IN-SO,408.68,452.83,45.65,39.74,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-07 15:00:00,India,Southern India,IN-SO,408.95,453.03,45.62,39.65,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-07 16:00:00,India,Southern India,IN-SO,412.69,456.96,45.13,39.24,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-07 17:00:00,India,Southern India,IN-SO,411.37,455.49,45.3,39.36,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-07 18:00:00,India,Southern India,IN-SO,356.66,397.3,52.52,45.92,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-08-07 19:00:00,India,Southern India,IN-SO,346.63,386.65,53.85,47.05,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
