Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2024-03-29 18:00:00,India,Southern India,IN-SO,629.58,683.19,16.93,11.93,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-03-29 19:00:00,India,Southern India,IN-SO,629.97,683.62,16.88,11.78,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-03-29 20:00:00,India,Southern India,IN-SO,630.3,683.98,16.83,11.63,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-03-29 21:00:00,India,Southern India,IN-SO,630.16,683.83,16.85,11.53,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-03-29 22:00:00,India,Southern India,IN-SO,630.95,684.66,16.74,11.45,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-03-29 23:00:00,India,Southern India,IN-SO,632.26,686.07,16.56,11.33,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-03-30 00:00:00,India,Southern India,IN-SO,635.71,689.75,16.11,11.11,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-03-30 01:00:00,India,Southern India,IN-SO,627.04,681.04,17.26,12.48,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-03-30 02:00:00,India,Southern India,IN-SO,538.62,591.44,28.93,25.05,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-03-30 03:00:00,India,Southern India,IN-SO,528.69,581.55,30.24,26.8,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-03-30 04:00:00,India,Southern India,IN-SO,524.42,577.25,30.81,27.53,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-03-30 05:00:00,India,Southern India,IN-SO,525.13,578.02,30.72,27.56,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-03-30 06:00:00,India,Southern India,IN-SO,485.41,537.01,35.96,32.18,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-03-30 07:00:00,India,Southern India,IN-SO,481.16,532.58,36.52,32.71,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-03-30 08:00:00,India,Southern India,IN-SO,474.51,525.63,37.4,33.48,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-03-30 09:00:00,India,Southern India,IN-SO,476.63,527.7,37.12,33.21,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-03-30 10:00:00,India,Southern India,IN-SO,478.95,529.91,36.81,32.86,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-03-30 11:00:00,India,Southern India,IN-SO,474.64,525.11,37.38,33.09,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-03-30 12:00:00,India,Southern India,IN-SO,500.73,551.3,33.94,29.22,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-03-30 13:00:00,India,Southern India,IN-SO,598.43,649.95,21.05,15.13,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-03-30 14:00:00,India,Southern India,IN-SO,594.22,645.46,21.6,15.37,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-03-30 15:00:00,India,Southern India,IN-SO,595.34,646.65,21.45,15.21,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-03-30 16:00:00,India,Southern India,IN-SO,600.53,652.2,20.77,14.74,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-03-30 17:00:00,India,Southern India,IN-SO,602.0,653.76,20.57,14.56,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-03-30 18:00:00,India,Southern India,IN-SO,622.77,675.96,17.82,12.83,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-03-30 19:00:00,India,Southern India,IN-SO,624.14,677.42,17.64,12.56,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-03-30 20:00:00,India,Southern India,IN-SO,624.92,678.26,17.53,12.32,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-03-30 21:00:00,India,Southern India,IN-SO,627.01,680.5,17.25,12.0,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-03-30 22:00:00,India,Southern India,IN-SO,629.19,682.82,16.95,11.74,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-03-30 23:00:00,India,Southern India,IN-SO,631.34,685.12,16.65,11.48,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-03-31 00:00:00,India,Southern India,IN-SO,632.39,686.24,16.51,11.32,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-03-31 01:00:00,India,Southern India,IN-SO,621.39,675.15,17.96,12.93,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-03-31 02:00:00,India,Southern India,IN-SO,530.2,582.75,30.01,25.88,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-03-31 03:00:00,India,Southern India,IN-SO,514.68,567.1,32.07,28.32,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-03-31 04:00:00,India,Southern India,IN-SO,513.31,565.81,32.25,28.74,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-03-31 05:00:00,India,Southern India,IN-SO,507.21,559.55,33.06,29.57,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-03-31 06:00:00,India,Southern India,IN-SO,460.24,511.03,39.27,35.06,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-03-31 07:00:00,India,Southern India,IN-SO,456.97,507.59,39.7,35.51,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-03-31 08:00:00,India,Southern India,IN-SO,454.88,505.31,39.98,35.77,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-03-31 09:00:00,India,Southern India,IN-SO,449.85,499.96,40.64,36.33,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-03-31 10:00:00,India,Southern India,IN-SO,448.06,497.89,40.88,36.44,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-03-31 11:00:00,India,Southern India,IN-SO,435.72,484.72,42.5,37.56,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-03-31 12:00:00,India,Southern India,IN-SO,473.43,522.86,37.53,32.25,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-03-31 13:00:00,India,Southern India,IN-SO,583.46,634.01,23.01,16.4,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-03-31 14:00:00,India,Southern India,IN-SO,578.08,628.27,23.72,16.71,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-03-31 15:00:00,India,Southern India,IN-SO,579.97,630.29,23.47,16.47,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-03-31 16:00:00,India,Southern India,IN-SO,587.7,638.54,22.45,15.78,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-03-31 17:00:00,India,Southern India,IN-SO,590.07,641.06,22.14,15.54,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-03-31 18:00:00,India,Southern India,IN-SO,613.13,665.87,19.1,14.11,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-03-31 19:00:00,India,Southern India,IN-SO,613.49,666.25,19.04,13.97,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-03-31 20:00:00,India,Southern India,IN-SO,611.78,664.42,19.26,14.04,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-03-31 21:00:00,India,Southern India,IN-SO,611.15,663.75,19.34,14.05,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-03-31 22:00:00,India,Southern India,IN-SO,611.74,664.39,19.26,13.96,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-03-31 23:00:00,India,Southern India,IN-SO,614.38,667.21,18.91,13.69,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-01 00:00:00,India,Southern India,IN-SO,617.44,670.48,18.5,13.36,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-01 01:00:00,India,Southern India,IN-SO,608.94,662.12,19.62,14.83,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-01 02:00:00,India,Southern India,IN-SO,522.98,575.08,30.98,27.01,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-01 03:00:00,India,Southern India,IN-SO,515.7,567.96,31.94,28.44,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-01 04:00:00,India,Southern India,IN-SO,514.53,566.89,32.1,28.78,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-01 05:00:00,India,Southern India,IN-SO,516.01,568.48,31.91,28.72,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-01 06:00:00,India,Southern India,IN-SO,466.53,517.35,38.44,34.5,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-01 07:00:00,India,Southern India,IN-SO,460.44,510.98,39.25,35.27,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-01 08:00:00,India,Southern India,IN-SO,452.51,502.69,40.3,36.2,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-01 09:00:00,India,Southern India,IN-SO,455.89,506.03,39.85,35.79,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-01 10:00:00,India,Southern India,IN-SO,450.59,500.33,40.55,36.32,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-01 11:00:00,India,Southern India,IN-SO,447.58,496.88,40.95,36.37,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-01 12:00:00,India,Southern India,IN-SO,481.89,531.61,36.42,31.5,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-01 13:00:00,India,Southern India,IN-SO,584.82,635.64,22.84,16.75,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-01 14:00:00,India,Southern India,IN-SO,580.33,630.85,23.44,16.97,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-01 15:00:00,India,Southern India,IN-SO,583.49,634.22,23.02,16.63,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-01 16:00:00,India,Southern India,IN-SO,588.93,640.02,22.3,16.15,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-01 17:00:00,India,Southern India,IN-SO,591.39,642.65,21.98,15.9,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-01 18:00:00,India,Southern India,IN-SO,612.06,664.76,19.2,14.48,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-01 19:00:00,India,Southern India,IN-SO,612.47,665.19,19.15,14.34,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-01 20:00:00,India,Southern India,IN-SO,611.98,664.68,19.21,14.26,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-01 21:00:00,India,Southern India,IN-SO,612.27,664.98,19.17,14.15,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-01 22:00:00,India,Southern India,IN-SO,613.38,666.18,19.01,13.98,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-01 23:00:00,India,Southern India,IN-SO,616.12,669.11,18.64,13.67,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-02 00:00:00,India,Southern India,IN-SO,619.5,672.72,18.19,13.3,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-02 01:00:00,India,Southern India,IN-SO,608.39,661.65,19.66,15.05,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-02 02:00:00,India,Southern India,IN-SO,523.22,575.37,30.92,27.05,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-02 03:00:00,India,Southern India,IN-SO,510.96,563.1,32.54,29.05,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-02 04:00:00,India,Southern India,IN-SO,513.41,565.76,32.23,28.99,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-02 05:00:00,India,Southern India,IN-SO,511.52,563.87,32.47,29.3,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-02 06:00:00,India,Southern India,IN-SO,469.84,520.87,37.98,34.14,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-02 07:00:00,India,Southern India,IN-SO,464.23,515.03,38.72,34.82,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-02 08:00:00,India,Southern India,IN-SO,460.26,510.85,39.24,35.28,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-02 09:00:00,India,Southern India,IN-SO,466.82,517.52,38.38,34.49,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-02 10:00:00,India,Southern India,IN-SO,468.56,519.14,38.15,34.19,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-02 11:00:00,India,Southern India,IN-SO,461.72,511.77,39.05,34.68,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-02 12:00:00,India,Southern India,IN-SO,491.61,541.93,35.1,30.34,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-02 13:00:00,India,Southern India,IN-SO,591.72,643.05,21.89,15.9,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-02 14:00:00,India,Southern India,IN-SO,589.43,640.61,22.19,15.99,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-02 15:00:00,India,Southern India,IN-SO,592.42,643.8,21.79,15.73,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-02 16:00:00,India,Southern India,IN-SO,596.35,648.0,21.28,15.42,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-02 17:00:00,India,Southern India,IN-SO,596.5,648.15,21.26,15.4,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-02 18:00:00,India,Southern India,IN-SO,616.08,669.09,18.63,13.98,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-02 19:00:00,India,Southern India,IN-SO,616.51,669.55,18.57,13.89,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-02 20:00:00,India,Southern India,IN-SO,614.71,667.63,18.81,13.95,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-02 21:00:00,India,Southern India,IN-SO,614.49,667.4,18.84,13.9,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-02 22:00:00,India,Southern India,IN-SO,615.04,667.98,18.76,13.8,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-02 23:00:00,India,Southern India,IN-SO,616.79,669.86,18.53,13.6,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-03 00:00:00,India,Southern India,IN-SO,618.6,671.79,18.29,13.38,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-03 01:00:00,India,Southern India,IN-SO,605.84,659.05,19.98,15.38,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-03 02:00:00,India,Southern India,IN-SO,522.78,574.95,30.95,27.11,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-03 03:00:00,India,Southern India,IN-SO,514.69,566.97,32.02,28.6,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-03 04:00:00,India,Southern India,IN-SO,511.79,564.11,32.4,29.14,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-03 05:00:00,India,Southern India,IN-SO,513.14,565.56,32.23,29.08,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-03 06:00:00,India,Southern India,IN-SO,474.03,525.22,37.39,33.61,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-03 07:00:00,India,Southern India,IN-SO,471.98,523.06,37.66,33.88,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-03 08:00:00,India,Southern India,IN-SO,471.69,522.69,37.7,33.93,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-03 09:00:00,India,Southern India,IN-SO,475.53,526.53,37.19,33.46,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-03 10:00:00,India,Southern India,IN-SO,472.04,522.76,37.65,33.76,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-03 11:00:00,India,Southern India,IN-SO,477.91,528.53,36.88,32.83,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-03 12:00:00,India,Southern India,IN-SO,493.92,544.33,34.77,30.07,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-03 13:00:00,India,Southern India,IN-SO,594.82,646.4,21.44,15.73,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-03 14:00:00,India,Southern India,IN-SO,592.04,643.43,21.81,15.88,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-03 15:00:00,India,Southern India,IN-SO,592.81,644.25,21.7,15.81,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-03 16:00:00,India,Southern India,IN-SO,597.3,649.04,21.11,15.47,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-03 17:00:00,India,Southern India,IN-SO,598.2,650.0,20.99,15.39,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-03 18:00:00,India,Southern India,IN-SO,614.88,667.71,18.8,14.09,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-03 19:00:00,India,Southern India,IN-SO,612.82,665.5,19.07,14.22,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-03 20:00:00,India,Southern India,IN-SO,611.71,664.32,19.22,14.28,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-03 21:00:00,India,Southern India,IN-SO,610.81,663.37,19.34,14.34,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-03 22:00:00,India,Southern India,IN-SO,610.69,663.23,19.36,14.35,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-03 23:00:00,India,Southern India,IN-SO,611.92,664.55,19.19,14.24,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-04 00:00:00,India,Southern India,IN-SO,613.6,666.34,18.97,14.04,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-04 01:00:00,India,Southern India,IN-SO,600.0,652.78,20.77,16.19,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-04 02:00:00,India,Southern India,IN-SO,518.69,570.44,31.5,27.64,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-04 03:00:00,India,Southern India,IN-SO,507.77,559.53,32.95,29.45,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-04 04:00:00,India,Southern India,IN-SO,504.63,556.41,33.36,30.02,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-04 05:00:00,India,Southern India,IN-SO,505.81,557.69,33.21,29.98,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-04 06:00:00,India,Southern India,IN-SO,472.28,523.05,37.63,33.89,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-04 07:00:00,India,Southern India,IN-SO,465.92,516.45,38.47,34.66,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-04 08:00:00,India,Southern India,IN-SO,464.62,515.03,38.64,34.81,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-04 09:00:00,India,Southern India,IN-SO,471.34,521.89,37.76,34.0,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-04 10:00:00,India,Southern India,IN-SO,472.05,522.45,37.66,33.82,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-04 11:00:00,India,Southern India,IN-SO,470.52,520.57,37.87,33.73,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-04 12:00:00,India,Southern India,IN-SO,495.63,545.79,34.55,29.99,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-04 13:00:00,India,Southern India,IN-SO,590.96,642.16,21.96,16.41,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-04 14:00:00,India,Southern India,IN-SO,587.31,638.28,22.44,16.54,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-04 15:00:00,India,Southern India,IN-SO,589.28,640.38,22.18,16.31,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-04 16:00:00,India,Southern India,IN-SO,593.94,645.36,21.57,15.91,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-04 17:00:00,India,Southern India,IN-SO,595.89,647.43,21.31,15.7,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-04 18:00:00,India,Southern India,IN-SO,608.83,661.45,19.58,14.9,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-04 19:00:00,India,Southern India,IN-SO,607.82,660.37,19.72,14.95,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-04 20:00:00,India,Southern India,IN-SO,606.03,658.46,19.95,15.08,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-04 21:00:00,India,Southern India,IN-SO,604.58,656.91,20.14,15.18,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-04 22:00:00,India,Southern India,IN-SO,604.4,656.72,20.17,15.21,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-04 23:00:00,India,Southern India,IN-SO,604.88,657.23,20.1,15.17,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-05 00:00:00,India,Southern India,IN-SO,605.35,657.73,20.04,15.09,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-05 01:00:00,India,Southern India,IN-SO,589.23,641.58,22.17,17.53,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-05 02:00:00,India,Southern India,IN-SO,513.34,564.87,32.2,28.36,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-05 03:00:00,India,Southern India,IN-SO,506.05,557.71,33.16,29.75,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-05 04:00:00,India,Southern India,IN-SO,503.56,555.25,33.49,30.24,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-05 05:00:00,India,Southern India,IN-SO,505.47,557.27,33.24,30.12,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-05 06:00:00,India,Southern India,IN-SO,471.63,522.31,37.7,34.06,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-05 07:00:00,India,Southern India,IN-SO,465.48,515.9,38.52,34.81,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-05 08:00:00,India,Southern India,IN-SO,460.13,510.29,39.22,35.44,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-05 09:00:00,India,Southern India,IN-SO,464.36,514.55,38.66,34.93,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-05 10:00:00,India,Southern India,IN-SO,462.98,512.94,38.85,34.99,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-05 11:00:00,India,Southern India,IN-SO,462.23,511.86,38.95,34.81,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-05 12:00:00,India,Southern India,IN-SO,491.23,541.18,35.12,30.62,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-05 13:00:00,India,Southern India,IN-SO,583.64,634.55,22.91,17.37,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-05 14:00:00,India,Southern India,IN-SO,580.24,630.91,23.36,17.5,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-05 15:00:00,India,Southern India,IN-SO,580.5,631.19,23.32,17.4,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-05 16:00:00,India,Southern India,IN-SO,582.7,633.54,23.03,17.17,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-05 17:00:00,India,Southern India,IN-SO,582.09,632.9,23.11,17.17,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-05 18:00:00,India,Southern India,IN-SO,616.44,669.39,18.57,13.84,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-05 19:00:00,India,Southern India,IN-SO,615.57,668.46,18.69,13.85,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-05 20:00:00,India,Southern India,IN-SO,615.02,667.87,18.76,13.83,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-05 21:00:00,India,Southern India,IN-SO,614.95,667.8,18.77,13.79,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-05 22:00:00,India,Southern India,IN-SO,614.77,667.6,18.8,13.77,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-05 23:00:00,India,Southern India,IN-SO,615.98,668.9,18.64,13.63,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-06 00:00:00,India,Southern India,IN-SO,616.82,669.79,18.53,13.51,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-06 01:00:00,India,Southern India,IN-SO,598.16,651.04,20.99,16.27,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-06 02:00:00,India,Southern India,IN-SO,518.39,570.3,31.53,27.56,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-06 03:00:00,India,Southern India,IN-SO,508.16,560.12,32.88,29.29,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-06 04:00:00,India,Southern India,IN-SO,510.77,562.97,32.53,29.19,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-04-06 05:00:00,India,Southern India,IN-SO,510.44,562.71,32.58,29.31,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
