Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2021-03-19 01:00:00,India,Southern India,IN-SO,572.56,624.84,23.67,18.62,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-19 02:00:00,India,Southern India,IN-SO,472.58,523.73,37.0,33.05,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-19 03:00:00,India,Southern India,IN-SO,455.57,506.66,39.27,35.74,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-19 04:00:00,India,Southern India,IN-SO,456.34,507.62,39.17,35.9,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-19 05:00:00,India,Southern India,IN-SO,451.19,502.34,39.86,36.63,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-19 06:00:00,India,Southern India,IN-SO,449.87,500.96,40.04,36.87,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-19 07:00:00,India,Southern India,IN-SO,444.87,495.74,40.71,37.51,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-19 08:00:00,India,Southern India,IN-SO,438.4,488.97,41.57,38.29,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-19 09:00:00,India,Southern India,IN-SO,438.0,488.43,41.62,38.33,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-19 10:00:00,India,Southern India,IN-SO,438.74,489.06,41.52,38.16,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-19 11:00:00,India,Southern India,IN-SO,441.78,491.94,41.12,37.58,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-19 12:00:00,India,Southern India,IN-SO,458.77,508.8,38.85,34.78,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-19 13:00:00,India,Southern India,IN-SO,558.26,609.54,25.59,20.75,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-19 14:00:00,India,Southern India,IN-SO,558.69,609.99,25.54,20.67,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-19 15:00:00,India,Southern India,IN-SO,558.03,609.28,25.62,20.67,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-19 16:00:00,India,Southern India,IN-SO,560.08,611.48,25.35,20.41,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-19 17:00:00,India,Southern India,IN-SO,560.4,611.83,25.31,20.29,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-19 18:00:00,India,Southern India,IN-SO,560.9,612.37,25.21,19.82,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-19 19:00:00,India,Southern India,IN-SO,559.75,611.13,25.37,19.89,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-19 20:00:00,India,Southern India,IN-SO,557.57,608.8,25.66,20.03,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-19 21:00:00,India,Southern India,IN-SO,556.48,607.63,25.8,20.1,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-19 22:00:00,India,Southern India,IN-SO,558.16,609.43,25.58,19.89,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-19 23:00:00,India,Southern India,IN-SO,562.37,613.94,25.02,19.51,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-20 00:00:00,India,Southern India,IN-SO,569.35,621.42,24.08,18.91,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-20 01:00:00,India,Southern India,IN-SO,572.15,624.45,23.71,18.77,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-20 02:00:00,India,Southern India,IN-SO,470.07,521.25,37.32,33.49,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-20 03:00:00,India,Southern India,IN-SO,454.28,505.47,39.43,36.0,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-20 04:00:00,India,Southern India,IN-SO,455.55,506.95,39.26,36.08,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-20 05:00:00,India,Southern India,IN-SO,450.73,502.02,39.9,36.76,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-20 06:00:00,India,Southern India,IN-SO,450.76,502.09,39.9,36.8,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-20 07:00:00,India,Southern India,IN-SO,445.71,496.81,40.57,37.43,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-20 08:00:00,India,Southern India,IN-SO,439.12,489.9,41.45,38.23,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-20 09:00:00,India,Southern India,IN-SO,438.62,489.27,41.52,38.27,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-20 10:00:00,India,Southern India,IN-SO,439.18,489.7,41.44,38.11,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-20 11:00:00,India,Southern India,IN-SO,442.12,492.45,41.05,37.53,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-20 12:00:00,India,Southern India,IN-SO,459.15,509.33,38.78,34.71,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-20 13:00:00,India,Southern India,IN-SO,561.02,612.49,25.2,20.32,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-20 14:00:00,India,Southern India,IN-SO,561.29,612.78,25.16,20.24,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-20 15:00:00,India,Southern India,IN-SO,560.48,611.92,25.27,20.25,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-20 16:00:00,India,Southern India,IN-SO,562.34,613.91,25.02,20.0,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-20 17:00:00,India,Southern India,IN-SO,562.48,614.06,25.0,19.88,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-20 18:00:00,India,Southern India,IN-SO,580.18,632.55,22.62,17.34,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-20 19:00:00,India,Southern India,IN-SO,579.73,632.07,22.68,17.31,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-20 20:00:00,India,Southern India,IN-SO,578.23,630.46,22.88,17.36,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-20 21:00:00,India,Southern India,IN-SO,577.88,630.09,22.93,17.32,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-20 22:00:00,India,Southern India,IN-SO,580.19,632.57,22.62,17.03,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-20 23:00:00,India,Southern India,IN-SO,585.06,637.78,21.97,16.55,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-21 00:00:00,India,Southern India,IN-SO,594.37,647.72,20.73,15.64,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-21 01:00:00,India,Southern India,IN-SO,598.03,651.68,20.24,15.41,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-21 02:00:00,India,Southern India,IN-SO,483.22,535.36,35.55,31.82,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-21 03:00:00,India,Southern India,IN-SO,466.72,518.85,37.75,34.42,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-21 04:00:00,India,Southern India,IN-SO,467.9,520.2,37.59,34.52,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-21 05:00:00,India,Southern India,IN-SO,462.47,514.63,38.32,35.27,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-21 06:00:00,India,Southern India,IN-SO,462.22,514.4,38.35,35.35,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-21 07:00:00,India,Southern India,IN-SO,456.85,508.78,39.07,36.03,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-21 08:00:00,India,Southern India,IN-SO,449.84,501.44,40.0,36.89,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-21 09:00:00,India,Southern India,IN-SO,449.33,500.77,40.07,36.93,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-21 10:00:00,India,Southern India,IN-SO,449.8,501.11,40.01,36.78,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-21 11:00:00,India,Southern India,IN-SO,452.86,503.97,39.6,36.2,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-21 12:00:00,India,Southern India,IN-SO,471.37,522.37,37.13,33.18,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-21 13:00:00,India,Southern India,IN-SO,582.72,635.27,22.28,17.49,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-21 14:00:00,India,Southern India,IN-SO,582.68,635.23,22.28,17.46,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-21 15:00:00,India,Southern India,IN-SO,581.52,633.98,22.44,17.51,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-21 16:00:00,India,Southern India,IN-SO,583.02,635.59,22.24,17.31,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-21 17:00:00,India,Southern India,IN-SO,582.72,635.27,22.28,17.26,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-21 18:00:00,India,Southern India,IN-SO,558.31,609.68,25.56,19.92,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-21 19:00:00,India,Southern India,IN-SO,558.35,609.72,25.56,19.82,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-21 20:00:00,India,Southern India,IN-SO,557.44,608.74,25.68,19.78,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-21 21:00:00,India,Southern India,IN-SO,557.57,608.89,25.66,19.67,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-21 22:00:00,India,Southern India,IN-SO,559.07,610.5,25.46,19.49,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-21 23:00:00,India,Southern India,IN-SO,562.91,614.6,24.95,19.16,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-22 00:00:00,India,Southern India,IN-SO,570.13,622.35,23.99,18.53,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-22 01:00:00,India,Southern India,IN-SO,571.63,624.03,23.79,18.6,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-22 02:00:00,India,Southern India,IN-SO,467.07,518.25,37.73,33.72,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-22 03:00:00,India,Southern India,IN-SO,451.81,502.98,39.76,36.18,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-22 04:00:00,India,Southern India,IN-SO,452.96,504.31,39.61,36.29,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-22 05:00:00,India,Southern India,IN-SO,447.97,499.2,40.27,36.99,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-22 06:00:00,India,Southern India,IN-SO,447.21,498.4,40.38,37.14,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-22 07:00:00,India,Southern India,IN-SO,442.24,493.2,41.04,37.77,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-22 08:00:00,India,Southern India,IN-SO,435.75,486.4,41.9,38.54,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-22 09:00:00,India,Southern India,IN-SO,435.29,485.8,41.97,38.58,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-22 10:00:00,India,Southern India,IN-SO,435.67,486.04,41.91,38.44,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-22 11:00:00,India,Southern India,IN-SO,438.44,488.6,41.55,37.88,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-22 12:00:00,India,Southern India,IN-SO,454.88,504.83,39.35,35.12,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-22 13:00:00,India,Southern India,IN-SO,556.32,607.54,25.83,20.75,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-22 14:00:00,India,Southern India,IN-SO,556.69,607.94,25.78,20.66,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-22 15:00:00,India,Southern India,IN-SO,556.01,607.21,25.87,20.64,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-22 16:00:00,India,Southern India,IN-SO,557.29,608.57,25.7,20.47,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-22 17:00:00,India,Southern India,IN-SO,556.86,608.12,25.76,20.43,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-22 18:00:00,India,Southern India,IN-SO,557.54,608.7,25.63,19.96,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-22 19:00:00,India,Southern India,IN-SO,557.19,608.33,25.68,19.91,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-22 20:00:00,India,Southern India,IN-SO,555.85,606.89,25.86,19.93,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-22 21:00:00,India,Southern India,IN-SO,555.61,606.63,25.89,19.87,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-22 22:00:00,India,Southern India,IN-SO,556.29,607.37,25.8,19.8,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-22 23:00:00,India,Southern India,IN-SO,559.52,610.82,25.37,19.57,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-23 00:00:00,India,Southern India,IN-SO,565.04,616.73,24.63,19.18,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-23 01:00:00,India,Southern India,IN-SO,566.03,617.92,24.5,19.32,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-23 02:00:00,India,Southern India,IN-SO,463.28,514.06,38.21,34.2,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-23 03:00:00,India,Southern India,IN-SO,448.84,499.65,40.13,36.55,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-23 04:00:00,India,Southern India,IN-SO,450.44,501.46,39.92,36.6,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-23 05:00:00,India,Southern India,IN-SO,445.49,496.38,40.58,37.29,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-23 06:00:00,India,Southern India,IN-SO,445.01,495.89,40.64,37.41,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-23 07:00:00,India,Southern India,IN-SO,440.36,491.05,41.26,37.99,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-23 08:00:00,India,Southern India,IN-SO,434.17,484.58,42.09,38.72,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-23 09:00:00,India,Southern India,IN-SO,434.15,484.47,42.09,38.69,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-23 10:00:00,India,Southern India,IN-SO,434.53,484.7,42.04,38.55,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-23 11:00:00,India,Southern India,IN-SO,437.21,487.17,41.68,38.0,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-23 12:00:00,India,Southern India,IN-SO,452.33,501.97,39.67,35.42,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-23 13:00:00,India,Southern India,IN-SO,554.28,605.2,26.07,20.97,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-23 14:00:00,India,Southern India,IN-SO,555.8,606.83,25.87,20.71,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-23 15:00:00,India,Southern India,IN-SO,556.23,607.29,25.81,20.54,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-23 16:00:00,India,Southern India,IN-SO,557.57,608.73,25.63,20.36,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-23 17:00:00,India,Southern India,IN-SO,557.15,608.28,25.69,20.31,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-23 18:00:00,India,Southern India,IN-SO,555.46,606.5,25.93,20.32,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-23 19:00:00,India,Southern India,IN-SO,555.81,606.88,25.88,20.18,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-23 20:00:00,India,Southern India,IN-SO,555.18,606.2,25.97,20.1,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-23 21:00:00,India,Southern India,IN-SO,555.64,606.7,25.9,19.95,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-23 22:00:00,India,Southern India,IN-SO,556.23,607.33,25.83,19.9,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-23 23:00:00,India,Southern India,IN-SO,559.33,610.65,25.41,19.69,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-24 00:00:00,India,Southern India,IN-SO,565.09,616.82,24.64,19.22,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-24 01:00:00,India,Southern India,IN-SO,564.77,616.64,24.69,19.56,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-24 02:00:00,India,Southern India,IN-SO,463.15,513.91,38.24,34.26,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-24 03:00:00,India,Southern India,IN-SO,448.89,499.67,40.14,36.58,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-24 04:00:00,India,Southern India,IN-SO,450.29,501.25,39.95,36.67,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-24 05:00:00,India,Southern India,IN-SO,445.14,495.95,40.64,37.39,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-24 06:00:00,India,Southern India,IN-SO,445.25,496.11,40.62,37.42,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-24 07:00:00,India,Southern India,IN-SO,440.47,491.12,41.26,38.02,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-24 08:00:00,India,Southern India,IN-SO,434.14,484.5,42.11,38.78,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-24 09:00:00,India,Southern India,IN-SO,433.93,484.17,42.13,38.78,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-24 10:00:00,India,Southern India,IN-SO,434.35,484.45,42.08,38.64,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-24 11:00:00,India,Southern India,IN-SO,437.04,486.93,41.72,38.09,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-24 12:00:00,India,Southern India,IN-SO,451.93,501.49,39.74,35.56,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-24 13:00:00,India,Southern India,IN-SO,551.7,602.46,26.43,21.43,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-24 14:00:00,India,Southern India,IN-SO,552.42,603.24,26.33,21.29,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-24 15:00:00,India,Southern India,IN-SO,552.02,602.81,26.39,21.24,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-24 16:00:00,India,Southern India,IN-SO,554.01,604.94,26.12,20.98,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-24 17:00:00,India,Southern India,IN-SO,554.2,605.15,26.1,20.85,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-24 18:00:00,India,Southern India,IN-SO,552.55,603.42,26.34,20.98,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-24 19:00:00,India,Southern India,IN-SO,552.96,603.86,26.29,20.83,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-24 20:00:00,India,Southern India,IN-SO,552.39,603.25,26.36,20.75,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-24 21:00:00,India,Southern India,IN-SO,552.92,603.82,26.29,20.59,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-24 22:00:00,India,Southern India,IN-SO,553.69,604.65,26.19,20.52,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-24 23:00:00,India,Southern India,IN-SO,556.97,608.16,25.75,20.27,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-25 00:00:00,India,Southern India,IN-SO,562.4,613.98,25.03,19.84,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-25 01:00:00,India,Southern India,IN-SO,560.79,612.48,25.24,20.34,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-25 02:00:00,India,Southern India,IN-SO,462.45,513.08,38.35,34.53,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-25 03:00:00,India,Southern India,IN-SO,448.66,499.3,40.19,36.77,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-25 04:00:00,India,Southern India,IN-SO,450.43,501.28,39.95,36.79,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-25 05:00:00,India,Southern India,IN-SO,445.63,496.35,40.59,37.46,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-25 06:00:00,India,Southern India,IN-SO,445.25,495.97,40.64,37.56,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-25 07:00:00,India,Southern India,IN-SO,440.79,491.33,41.24,38.12,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-25 08:00:00,India,Southern India,IN-SO,434.81,485.09,42.04,38.83,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-25 09:00:00,India,Southern India,IN-SO,434.89,485.07,42.03,38.79,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-25 10:00:00,India,Southern India,IN-SO,435.46,485.52,41.95,38.63,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-25 11:00:00,India,Southern India,IN-SO,438.29,488.16,41.57,38.08,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-25 12:00:00,India,Southern India,IN-SO,454.64,504.33,39.39,35.36,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-25 13:00:00,India,Southern India,IN-SO,553.56,604.5,26.21,21.39,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-25 14:00:00,India,Southern India,IN-SO,554.99,606.03,26.02,21.15,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-25 15:00:00,India,Southern India,IN-SO,555.35,606.42,25.97,21.0,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-25 16:00:00,India,Southern India,IN-SO,556.16,607.29,25.86,20.9,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-25 17:00:00,India,Southern India,IN-SO,555.26,606.33,25.98,20.93,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-25 18:00:00,India,Southern India,IN-SO,553.47,604.43,26.23,20.97,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-25 19:00:00,India,Southern India,IN-SO,552.85,603.77,26.32,20.97,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-25 20:00:00,India,Southern India,IN-SO,551.24,602.04,26.53,21.04,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-25 21:00:00,India,Southern India,IN-SO,550.72,601.48,26.6,21.02,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-25 22:00:00,India,Southern India,IN-SO,551.61,602.44,26.48,20.93,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-25 23:00:00,India,Southern India,IN-SO,555.03,606.1,26.02,20.65,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-26 00:00:00,India,Southern India,IN-SO,560.85,612.35,25.25,20.2,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-26 01:00:00,India,Southern India,IN-SO,558.62,610.24,25.55,20.78,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-26 02:00:00,India,Southern India,IN-SO,462.61,513.22,38.34,34.61,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-26 03:00:00,India,Southern India,IN-SO,449.45,500.1,40.1,36.74,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-26 04:00:00,India,Southern India,IN-SO,451.17,502.02,39.87,36.76,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-26 05:00:00,India,Southern India,IN-SO,446.35,497.09,40.51,37.43,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-26 06:00:00,India,Southern India,IN-SO,446.7,497.49,40.46,37.42,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-26 07:00:00,India,Southern India,IN-SO,441.88,492.45,41.11,38.03,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-26 08:00:00,India,Southern India,IN-SO,435.53,485.8,41.95,38.79,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-26 09:00:00,India,Southern India,IN-SO,435.16,485.3,42.0,38.81,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-26 10:00:00,India,Southern India,IN-SO,435.45,485.44,41.96,38.7,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-26 11:00:00,India,Southern India,IN-SO,437.93,487.7,41.63,38.19,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-03-26 12:00:00,India,Southern India,IN-SO,452.5,501.96,39.69,35.73,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
